complemento.valorTotal,dets.nItem,dets.prod.indTot,dets.prod.qCom,dets.prod.uCom,dets.prod.vProd,dets.prod.vUnCom,dets.prod.xProd,emit.cnpj,emit.enderEmit.fone,emit.enderEmit.uf,emit.enderEmit.xBairro,emit.enderEmit.xLgr,emit.enderEmit.xMun,emit.enderEmit.xPais,emit.xFant,ide.dhEmi.$date,ide.natOp,infAdic.infCpl,total.icmsTot.vbc,total.icmsTot.vbcst,total.icmsTot.vcofins,total.icmsTot.vDesc,total.icmsTot.vFrete,total.icmsTot.vicms,total.icmsTot.vicmsDeson,total.icmsTot.vii,total.icmsTot.vipi,total.icmsTot.vnf,total.icmsTot.vOutro,total.icmsTot.vpis,total.icmsTot.vProd,total.icmsTot.vSeg,total.icmsTot.vst,total.icmsTot.vTotTrib,versaoDocumento
"34,62",1,1,"0,308",KG,"21,12","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T13:42:11.000Z,VENDA,Mesa 38,0,0,0,0,0,0,0,0,0,"25,62",0,0,"34,62",0,0,"4,04",1
"34,62",2,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T13:42:11.000Z,VENDA,Mesa 38,0,0,0,0,0,0,0,0,0,"25,62",0,0,"34,62",0,0,"4,04",1
"34,7",1,1,"0,506",KG,"34,71","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T14:14:47.000Z,VENDA,Mesa 83,0,0,0,0,0,0,0,0,0,"34,71",0,0,"34,71",0,0,"1,46",[Record]
"34,74",1,1,1,UN,12,12,TEMAKI,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T19:25:20.000Z,VENDA,Mesa 5,0,0,0,0,0,0,0,0,0,"34,74",0,0,"34,74",0,0,"1,46",[Record]
"34,74",2,1,1,UN,"4,5","4,5",LIMONADA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T19:25:20.000Z,VENDA,Mesa 5,0,0,0,0,0,0,0,0,0,"34,74",0,0,"34,74",0,0,"1,46",[Record]
"34,74",3,1,"0,266",KG,"18,24","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T19:25:20.000Z,VENDA,Mesa 5,0,0,0,0,0,0,0,0,0,"34,74",0,0,"34,74",0,0,"1,46",[Record]
"34,78",1,1,3,UN,"10,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T12:40:23.000Z,VENDA,Mesa 10,0,0,0,0,0,0,0,0,0,"27,78",0,0,"34,78",0,0,"3,32",1
"34,78",1,1,3,UN,"10,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T13:17:07.000Z,VENDA,Mesa 53,0,0,0,0,0,0,0,0,0,"27,78",0,0,"34,78",0,0,"3,32",1
"34,78",1,1,3,UN,"10,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T20:32:38.000Z,VENDA,Mesa 96,0,0,0,0,0,0,0,0,0,"27,78",0,0,"34,78",0,0,"3,32",[Record]
"34,78",2,1,"0,354",KG,"24,28","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T12:40:23.000Z,VENDA,Mesa 10,0,0,0,0,0,0,0,0,0,"27,78",0,0,"34,78",0,0,"3,32",1
"34,78",2,1,"0,354",KG,"24,28","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T13:17:07.000Z,VENDA,Mesa 53,0,0,0,0,0,0,0,0,0,"27,78",0,0,"34,78",0,0,"3,32",1
"34,78",2,1,"0,354",KG,"24,28","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T20:32:38.000Z,VENDA,Mesa 96,0,0,0,0,0,0,0,0,0,"27,78",0,0,"34,78",0,0,"3,32",[Record]
"34,82",1,1,"0,442",KG,"30,32","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-15T13:29:37.000Z,VENDA,Mesa 61,0,0,0,0,0,0,0,0,0,"34,82",0,0,"34,82",0,0,"3,37",1
"34,82",1,1,1,UN,"4,5","4,5",LIMONADA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-07T13:50:07.000Z,VENDA,Mesa 76,0,0,0,0,0,0,0,0,0,"34,82",0,0,"34,82",0,0,"1,46",1
"34,82",2,1,"0,442",KG,"30,32","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-07T13:50:07.000Z,VENDA,Mesa 76,0,0,0,0,0,0,0,0,0,"34,82",0,0,"34,82",0,0,"1,46",1
"34,82",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-15T13:29:37.000Z,VENDA,Mesa 61,0,0,0,0,0,0,0,0,0,"34,82",0,0,"34,82",0,0,"3,37",1
"34,85",1,1,"0,436",KG,"29,9","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-22T12:43:47.000Z,VENDA,Mesa 53,0,0,0,0,0,0,0,0,0,"34,85",0,0,"34,85",0,0,"3,57",[Record]
"34,85",2,1,1,UN,"4,95","4,95",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-22T12:43:47.000Z,VENDA,Mesa 53,0,0,0,0,0,0,0,0,0,"34,85",0,0,"34,85",0,0,"3,57",[Record]
"34,95",1,1,"0,444",KG,"30,45","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-14T13:02:05.000Z,VENDA,Mesa 28,0,0,0,0,0,0,0,0,0,"34,95",0,0,"34,95",0,0,"3,38",1
"34,95",1,1,"0,444",KG,"30,45","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-15T13:29:28.000Z,VENDA,Mesa 85,0,0,0,0,0,0,0,0,0,"34,95",0,0,"34,95",0,0,"3,38",1
"34,95",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-14T13:02:05.000Z,VENDA,Mesa 28,0,0,0,0,0,0,0,0,0,"34,95",0,0,"34,95",0,0,"3,38",1
"34,95",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-15T13:29:28.000Z,VENDA,Mesa 85,0,0,0,0,0,0,0,0,0,"34,95",0,0,"34,95",0,0,"3,38",1
"34,97",1,1,"0,51",KG,"34,98","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T12:17:50.000Z,VENDA,Mesa 3,0,0,0,0,0,0,0,0,0,"34,98",0,0,"34,98",0,0,"1,47",1
"34,98",1,1,"0,51",KG,"34,98","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T13:23:43.000Z,VENDA,Mesa 51,0,0,0,0,0,0,0,0,0,"34,98",0,0,"34,98",0,0,"1,47",1
"34,98",1,1,"0,51",KG,"34,98","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T12:25:41.000Z,VENDA,Mesa 8,0,0,0,0,0,0,0,0,0,"34,98",0,0,"34,98",0,0,"1,47",1
"34,98",1,1,"0,51",KG,"34,98","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T20:30:15.000Z,VENDA,Mesa 27,0,0,0,0,0,0,0,0,0,"34,98",0,0,"34,98",0,0,"1,47",[Record]
"349,47",1,1,1,UN,"38,4","38,4",YAKISSOBA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T21:29:52.000Z,VENDA,Mesa 40,0,0,0,0,0,0,0,0,0,"304,49",0,0,"349,49",0,0,"30,03",1
"349,47",2,1,1,UN,"43,2","43,2",YAKISSOBA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T21:29:52.000Z,VENDA,Mesa 40,0,0,0,0,0,0,0,0,0,"304,49",0,0,"349,49",0,0,"30,03",1
"349,47",3,1,"2,79",KG,"191,39","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T21:29:52.000Z,VENDA,Mesa 40,0,0,0,0,0,0,0,0,0,"304,49",0,0,"349,49",0,0,"30,03",1
"349,47",4,1,6,UN,27,"4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T21:29:52.000Z,VENDA,Mesa 40,0,0,0,0,0,0,0,0,0,"304,49",0,0,"349,49",0,0,"30,03",1
"349,47",5,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T21:29:52.000Z,VENDA,Mesa 40,0,0,0,0,0,0,0,0,0,"304,49",0,0,"349,49",0,0,"30,03",1
"349,47",6,1,6,UN,27,"4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T21:29:52.000Z,VENDA,Mesa 40,0,0,0,0,0,0,0,0,0,"304,49",0,0,"349,49",0,0,"30,03",1
"349,47",7,1,2,UN,9,"4,5",CERVEJA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T21:29:52.000Z,VENDA,Mesa 40,0,0,0,0,0,0,0,0,0,"304,49",0,0,"349,49",0,0,"30,03",1
"35,04",1,1,"0,314",KG,"21,54","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T13:31:40.000Z,VENDA,Mesa 88,0,0,0,0,0,0,0,0,0,"26,04",0,0,"35,04",0,0,"4,04",1
"35,04",1,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T13:15:06.000Z,VENDA,Mesa 36,0,0,0,0,0,0,0,0,0,"35,05",0,0,"35,05",0,0,"2,96",1
"35,04",2,1,"0,46",KG,"31,55","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T13:15:06.000Z,VENDA,Mesa 36,0,0,0,0,0,0,0,0,0,"35,05",0,0,"35,05",0,0,"2,96",1
"35,04",2,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T13:31:40.000Z,VENDA,Mesa 88,0,0,0,0,0,0,0,0,0,"26,04",0,0,"35,04",0,0,"4,04",1
"35,09",1,1,"0,446",KG,"30,59","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T13:15:28.000Z,VENDA,Mesa 47,0,0,0,0,0,0,0,0,0,"35,09",0,0,"35,09",0,0,"3,39",[Record]
"35,09",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T13:15:28.000Z,VENDA,Mesa 47,0,0,0,0,0,0,0,0,0,"35,09",0,0,"35,09",0,0,"3,39",[Record]
"35,11",1,1,1,UN,"14,4","14,4",TEMAKI,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T21:52:45.000Z,VENDA,Mesa 59,0,0,0,0,0,0,0,0,0,"35,11",0,0,"35,11",0,0,"1,47",1
"35,11",2,1,"0,302",KG,"20,71","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T21:52:45.000Z,VENDA,Mesa 59,0,0,0,0,0,0,0,0,0,"35,11",0,0,"35,11",0,0,"1,47",1
"35,12",1,1,"0,44",KG,"30,18","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T12:26:52.000Z,VENDA,Mesa 7,0,0,0,0,0,0,0,0,0,"35,13",0,0,"35,13",0,0,"3,58",[Record]
"35,12",2,1,1,UN,"4,95","4,95",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T12:26:52.000Z,VENDA,Mesa 7,0,0,0,0,0,0,0,0,0,"35,13",0,0,"35,13",0,0,"3,58",[Record]
"35,17",1,1,"0,316",KG,"21,67","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T12:58:33.000Z,VENDA,Mesa 43,0,0,0,0,0,0,0,0,0,"26,17",0,0,"35,17",0,0,"4,05",1
"35,17",1,1,"0,316",KG,"21,67","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T13:34:05.000Z,VENDA,Mesa 72,0,0,0,0,0,0,0,0,0,"26,17",0,0,"35,17",0,0,"4,05",[Record]
"35,17",1,1,3,UN,"13,5","4,5",SUCO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T12:06:44.000Z,VENDA,Mesa 2,0,0,0,0,0,0,0,0,0,"26,17",0,0,"35,17",0,0,"1,48",[Record]
"35,17",2,1,"0,316",KG,"21,67","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T12:06:44.000Z,VENDA,Mesa 2,0,0,0,0,0,0,0,0,0,"26,17",0,0,"35,17",0,0,"1,48",[Record]
"35,17",2,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T12:58:33.000Z,VENDA,Mesa 43,0,0,0,0,0,0,0,0,0,"26,17",0,0,"35,17",0,0,"4,05",1
"35,17",2,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T13:34:05.000Z,VENDA,Mesa 72,0,0,0,0,0,0,0,0,0,"26,17",0,0,"35,17",0,0,"4,05",[Record]
"35,23",1,1,"0,448",KG,"30,73","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T13:23:29.000Z,VENDA,Mesa 51,0,0,0,0,0,0,0,0,0,"35,23",0,0,"35,23",0,0,"3,39",[Record]
"35,23",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T13:23:29.000Z,VENDA,Mesa 51,0,0,0,0,0,0,0,0,0,"35,23",0,0,"35,23",0,0,"3,39",[Record]
"35,26",1,1,"0,514",KG,"35,26","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-07T13:00:51.000Z,VENDA,Mesa 27,0,0,0,0,0,0,0,0,0,"35,26",0,0,"35,26",0,0,"1,48",1
"35,26",1,1,"0,514",KG,"35,26","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-07T13:21:15.000Z,VENDA,Mesa 55,0,0,0,0,0,0,0,0,0,"35,26",0,0,"35,26",0,0,"1,48",1
"35,26",1,1,"0,514",KG,"35,26","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-14T13:53:14.000Z,VENDA,Mesa 89,0,0,0,0,0,0,0,0,0,"35,26",0,0,"35,26",0,0,"1,48",1
"35,27",1,1,"0,402",KG,"27,57","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T14:04:25.000Z,VENDA,Mesa 73,0,0,0,0,0,0,0,0,0,"35,27",0,0,"35,27",0,0,"2,84",1
"35,27",2,1,1,UN,"4,5","4,5",SUCO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T14:04:25.000Z,VENDA,Mesa 73,0,0,0,0,0,0,0,0,0,"35,27",0,0,"35,27",0,0,"2,84",1
"35,27",3,1,1,UN,"3,2","3,2",DOCINHOS,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T14:04:25.000Z,VENDA,Mesa 73,0,0,0,0,0,0,0,0,0,"35,27",0,0,"35,27",0,0,"2,84",1
"35,3",1,1,"0,42",KG,"28,81","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T21:35:38.000Z,VENDA,Mesa 97,0,0,0,0,0,0,0,0,0,"35,31",0,0,"35,31",0,0,"4,25",1
"35,3",2,1,1,UN,"6,5","6,5",CERVEJA LATA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T21:35:38.000Z,VENDA,Mesa 97,0,0,0,0,0,0,0,0,0,"35,31",0,0,"35,31",0,0,"4,25",1
"35,32",1,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T13:41:49.000Z,VENDA,Mesa 44,0,0,0,0,0,0,0,0,0,"35,33",0,0,"35,33",0,0,"2,97",1
"35,32",2,1,"0,464",KG,"31,83","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T13:41:49.000Z,VENDA,Mesa 44,0,0,0,0,0,0,0,0,0,"35,33",0,0,"35,33",0,0,"2,97",1
"35,33",1,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T13:06:07.000Z,VENDA,Mesa 14,0,0,0,0,0,0,0,0,0,"35,33",0,0,"35,33",0,0,"2,97",1
"35,33",2,1,"0,464",KG,"31,83","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T13:06:07.000Z,VENDA,Mesa 14,0,0,0,0,0,0,0,0,0,"35,33",0,0,"35,33",0,0,"2,97",1
"35,37",1,1,"0,45",KG,"30,87","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T19:17:48.000Z,VENDA,Mesa 4,0,0,0,0,0,0,0,0,0,"35,37",0,0,"35,37",0,0,"3,4",1
"35,37",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T19:17:48.000Z,VENDA,Mesa 4,0,0,0,0,0,0,0,0,0,"35,37",0,0,"35,37",0,0,"3,4",1
"35,46",1,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-14T12:58:54.000Z,VENDA,Mesa 19,0,0,0,0,0,0,0,0,0,"35,46",0,0,"35,46",0,0,"2,97",1
"35,46",2,1,"0,466",KG,"31,96","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-14T12:58:54.000Z,VENDA,Mesa 19,0,0,0,0,0,0,0,0,0,"35,46",0,0,"35,46",0,0,"2,97",1
"35,53",1,1,"0,518",KG,"35,53","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T12:57:54.000Z,VENDA,Mesa 17,0,0,0,0,0,0,0,0,0,"35,53",0,0,"35,53",0,0,"1,49",1
"35,53",1,1,"0,518",KG,"35,53","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-08T14:05:29.000Z,VENDA,Mesa 88,0,0,0,0,0,0,0,0,0,"35,53",0,0,"35,53",0,0,"1,49",1
"35,58",1,1,3,UN,"13,5","4,5",SUCO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T12:58:22.000Z,VENDA,Mesa 28,0,0,0,0,0,0,0,0,0,"26,58",0,0,"35,58",0,0,"1,5",1
"35,58",2,1,"0,322",KG,"22,08","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T12:58:22.000Z,VENDA,Mesa 28,0,0,0,0,0,0,0,0,0,"26,58",0,0,"35,58",0,0,"1,5",1
"35,64",1,1,"0,454",KG,"31,14","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T21:58:48.000Z,VENDA,Mesa 68,0,0,0,0,0,0,0,0,0,"35,64",0,0,"35,64",0,0,"3,41",1
"35,64",1,1,1,UN,"4,5","4,5",LIMONADA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-22T13:14:56.000Z,VENDA,Mesa 82,0,0,0,0,0,0,0,0,0,"35,64",0,0,"35,64",0,0,"1,5",[Record]
"35,64",2,1,"0,454",KG,"31,14","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-22T13:14:56.000Z,VENDA,Mesa 82,0,0,0,0,0,0,0,0,0,"35,64",0,0,"35,64",0,0,"1,5",[Record]
"35,64",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T21:58:48.000Z,VENDA,Mesa 68,0,0,0,0,0,0,0,0,0,"35,64",0,0,"35,64",0,0,"3,41",1
"35,67",1,1,"0,52",KG,"35,67","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T22:12:45.000Z,VENDA,Mesa 76,0,0,0,0,0,0,0,0,0,"35,67",0,0,"35,67",0,0,"1,5",1
"35,71",1,1,1,UN,15,15,SAKE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T21:55:40.000Z,VENDA,Mesa 60,0,0,0,0,0,0,0,0,0,"35,71",0,0,"35,71",0,0,"7,88",1
"35,71",1,1,1,UN,"3,5","3,5",CAFE EXPRESSO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T13:32:35.000Z,VENDA,Mesa 40,0,0,0,0,0,0,0,0,0,"35,71",0,0,"35,71",0,0,"4,89",[Record]
"35,71",2,1,"0,302",KG,"20,71","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T21:55:40.000Z,VENDA,Mesa 60,0,0,0,0,0,0,0,0,0,"35,71",0,0,"35,71",0,0,"7,88",1
"35,71",2,1,"0,404",KG,"27,71","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T13:32:35.000Z,VENDA,Mesa 40,0,0,0,0,0,0,0,0,0,"35,71",0,0,"35,71",0,0,"4,89",[Record]
"35,71",3,1,1,UN,"4,5","4,5",CERVEJA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T13:32:35.000Z,VENDA,Mesa 40,0,0,0,0,0,0,0,0,0,"35,71",0,0,"35,71",0,0,"4,89",[Record]
"35,72",1,1,"0,324",KG,"22,22","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T13:42:41.000Z,VENDA,Mesa 58,0,0,0,0,0,0,0,0,0,"26,72",0,0,"35,72",0,0,"4,05",1
"35,72",1,1,"0,324",KG,"22,22","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T22:52:37.000Z,VENDA,Mesa 66,0,0,0,0,0,0,0,0,0,"26,72",0,0,"35,72",0,0,"1,5",1
"35,72",1,1,"0,324",KG,"22,22","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T13:06:50.000Z,VENDA,Mesa 53,0,0,0,0,0,0,0,0,0,"26,72",0,0,"35,72",0,0,"4,05",[Record]
"35,72",2,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T13:42:41.000Z,VENDA,Mesa 58,0,0,0,0,0,0,0,0,0,"26,72",0,0,"35,72",0,0,"4,05",1
